RegNo,Name,Age,Gender,Branch,Year,Section,CollegeName,MentorName,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,IAT1,IAT2,IAT3,Attendance,StudyHoursPerDay,Backlogs,FatherIncome,MotherIncome,HasSiblings,SiblingCount,StressScore,SleepHours,MentalHealthIndex,ExerciseHours,ScreenTime,RiskLevel
CMR2024036,Samantha Robertson,20,Male,ECE,4,A,CMRIT,Prof. Kavya,7.94,9.41,9.79,7.04,6.08,5.28,7.82,8.64,7.75,22,30,26,87,6,5,134348,7051,False,0,85,8,0.58,10,9,High
CMR2024037,Eric Hunter,21,Male,MECH,2,B,CMRIT,Prof. Kavya,9.36,5.79,9.53,8.58,9.51,8.8,5.55,6.09,8.31,23,25,23,71,6,7,15940,119501,False,0,74,8,0.81,10,7,High
CMR2024038,Samuel Suarez,22,Male,MECH,4,B,CMRIT,Dr. Arvind,9.01,6.09,9.87,8.67,7.87,9.15,7.37,5.73,7.97,23,25,30,78,2,8,57603,26275,False,0,61,6,0.78,11,6,High
CMR2024039,Corey Whitaker,23,Female,ECE,4,B,CMRIT,Dr. Ramesh,9.83,5.32,8.18,9.85,6.93,9.44,9.64,7.14,8.29,25,21,30,62,5,1,35884,134242,False,0,52,6,0.46,9,7,Medium
CMR2024040,Danielle Bryant,20,Female,ECE,1,C,CMRIT,Prof. Meena,7.2,7.99,6.19,8.61,9.57,5.25,9.78,6.75,7.6,28,22,20,51,4,2,33903,108809,True,0,30,9,0.53,7,3,High
CMR2024041,Michele Hill,19,Female,MECH,2,B,CMRIT,Prof. Kavya,7.4,7.05,5.24,8.14,8.83,7.18,8.47,9.77,6.96,30,28,20,95,3,7,76983,7125,True,1,58,8,0.3,13,6,High
CMR2024042,Kathy Reid,23,Male,ECE,4,B,CMRIT,Prof. Meena,5.52,6.73,6.31,7.08,5.08,6.23,5.77,6.96,6.21,29,26,27,65,4,1,75077,110617,True,3,37,4,0.74,11,4,High
CMR2024043,Andre Watson,18,Male,CIVIL,3,B,CMRIT,Prof. Meena,8.69,9.63,5.77,7.51,8.69,5.85,5.43,9.41,7.69,25,25,30,45,2,6,62018,69461,True,3,78,6,0.91,8,3,High
CMR2024044,Cassandra Harrell,19,Female,ECE,2,C,CMRIT,Dr. Arvind,6.99,8.21,6.33,8.74,5.01,7.81,8.88,5.11,7.57,27,25,21,83,4,4,31228,137349,True,3,81,6,0.56,2,10,High
CMR2024045,Hannah Martin,18,Female,MECH,2,B,CMRIT,Prof. Kavya,8.36,7.15,6.38,7.71,7.6,8.36,6.22,8.9,7.4,25,30,29,77,0,7,129746,76332,False,0,76,7,0.55,12,6,High
CMR2024046,Nicole Barker,18,Female,ECE,3,C,CMRIT,Dr. Arvind,8.24,8.54,8.19,6.53,9.92,7.16,7.35,7.46,8.1,25,26,29,59,1,5,50802,41926,True,2,98,4,0.64,11,4,High
CMR2024047,James Martin,19,Female,MECH,4,B,CMRIT,Dr. Ramesh,9.97,8.32,5.55,9.75,8.22,7.31,9.29,8.83,8.4,29,24,23,72,5,6,23810,73790,False,0,37,5,0.55,5,8,High
CMR2024048,Traci Vincent,20,Male,AIML,3,B,CMRIT,Prof. Meena,6.55,6.97,6.64,8.24,7.34,8.1,6.57,6.19,7.31,22,28,25,63,8,1,102748,96624,True,2,82,9,0.72,13,8,High
CMR2024049,Megan Adams,23,Female,EEE,1,A,CMRIT,Dr. Arvind,8.14,5.59,5.97,5.84,6.07,8.68,8.94,8.19,6.87,27,20,24,56,7,7,9782,126900,True,2,71,8,1.0,7,2,High
CMR2024050,Alejandro Deleon,23,Male,ECE,1,C,CMRIT,Dr. Arvind,8.57,7.86,9.97,7.59,6.08,9.69,6.86,8.83,8.21,20,21,27,83,0,0,11658,55059,False,0,32,4,0.35,5,10,High
CMR2024051,Alexa Buck,18,Female,CIVIL,1,B,CMRIT,Prof. Meena,7.86,8.23,7.87,7.44,7.16,7.99,9.72,6.56,8.04,30,21,26,67,7,6,45919,33794,False,0,94,5,0.77,12,10,High
CMR2024052,Lindsay Smith,23,Male,ECE,2,B,CMRIT,Prof. Meena,10.0,6.84,8.37,6.78,7.64,7.04,7.45,7.27,8.0,22,28,28,79,0,1,61203,75802,True,1,49,6,0.87,12,4,Low
CMR2024053,Robert Torres,20,Male,CSE,4,B,CMRIT,Prof. Kavya,7.46,6.55,8.07,7.16,9.26,9.61,6.57,8.56,7.91,29,26,27,91,5,6,21398,75262,True,1,21,9,0.34,7,4,High
CMR2024054,Maria Coleman,20,Male,EEE,1,C,CMRIT,Prof. Kavya,9.87,6.71,9.74,8.35,6.19,8.65,9.05,9.73,8.29,21,22,28,52,2,1,142124,107325,False,0,94,4,0.36,2,3,High
CMR2024055,Gregory King,20,Male,ECE,2,B,CMRIT,Dr. Ramesh,9.62,7.93,8.95,7.73,9.03,5.73,6.67,8.09,8.56,24,26,25,83,5,4,123359,74233,False,0,68,6,0.79,2,6,Medium
CMR2024056,Michael Holloway,20,Male,CSE,1,C,CMRIT,Dr. Arvind,5.43,6.91,7.25,7.56,5.09,6.69,5.29,7.76,6.17,30,30,28,89,4,7,31284,61724,False,0,74,8,0.51,1,9,High
CMR2024057,Brian Hunt,18,Female,EEE,2,A,CMRIT,Dr. Ramesh,9.73,6.31,7.61,5.99,6.62,9.87,9.5,5.56,7.41,27,22,28,98,4,7,59279,107017,True,1,20,8,0.64,12,7,High
CMR2024058,Sarah Brooks,21,Male,CIVIL,1,B,CMRIT,Prof. Meena,7.18,9.86,6.19,7.33,5.72,8.02,5.01,7.11,8.52,27,21,30,65,8,0,114061,53638,True,3,38,4,0.5,8,9,High
CMR2024059,Lisa Evans,23,Female,CSE,4,C,CMRIT,Prof. Kavya,5.22,9.43,8.36,6.94,6.49,6.64,7.0,8.07,7.27,27,24,21,90,0,7,26840,110192,True,2,49,8,0.78,6,5,High
CMR2024060,Arthur Mcneil,23,Male,AIML,3,A,CMRIT,Dr. Arvind,9.07,9.99,8.53,7.98,8.41,5.62,5.35,9.32,8.27,28,29,21,61,3,1,54238,109098,True,3,79,4,0.62,2,2,High
CMR2024061,Shannon Green,22,Male,CIVIL,4,C,CMRIT,Prof. Kavya,8.9,6.7,5.86,8.98,5.7,5.57,7.86,9.65,7.4,20,28,28,54,3,5,124405,101164,False,0,85,4,0.4,13,10,High
CMR2024062,Stephanie Evans,22,Male,MECH,3,A,CMRIT,Dr. Ramesh,5.02,6.81,6.2,9.02,9.26,7.4,6.69,6.27,7.29,29,23,25,49,8,3,37012,11815,True,0,58,4,0.94,12,2,High
CMR2024063,Ralph Yoder,19,Male,MECH,3,B,CMRIT,Prof. Meena,7.83,5.06,6.1,9.04,9.31,7.27,7.46,7.46,7.43,27,20,23,59,1,2,13561,95544,False,0,84,7,0.94,14,10,High
CMR2024064,Rebekah Greene,20,Female,CSE,3,A,CMRIT,Prof. Meena,6.27,9.05,8.8,8.16,7.95,6.04,7.24,7.79,7.71,21,28,27,59,5,7,110830,124932,False,0,75,4,0.31,4,4,High
CMR2024065,Melanie Griffith,23,Male,CSE,4,A,CMRIT,Dr. Ramesh,6.14,5.89,7.9,7.1,9.14,8.63,6.67,8.77,7.53,27,24,25,77,4,7,35490,5084,False,0,89,6,0.93,13,1,High
CMR2024066,Yolanda Green,23,Male,CSE,1,B,CMRIT,Prof. Meena,5.1,6.7,6.45,7.42,7.28,8.9,7.92,9.7,5.9,29,24,27,65,4,7,113411,35767,True,0,26,7,0.97,9,8,High
CMR2024067,James Johnson,20,Female,CIVIL,3,B,CMRIT,Dr. Arvind,7.31,7.56,8.95,5.76,6.94,7.88,6.48,6.69,7.4,30,20,23,40,6,6,7730,138030,False,0,68,8,0.9,11,7,High
CMR2024068,Laura Lee,23,Male,CIVIL,4,A,CMRIT,Prof. Kavya,7.6,9.66,8.91,7.38,8.12,9.31,9.42,9.45,8.73,27,29,25,51,7,1,127784,15716,True,3,38,7,0.46,7,10,High
CMR2024069,Courtney Nichols,23,Male,CSE,4,A,CMRIT,Dr. Arvind,5.62,7.77,7.1,5.94,8.96,7.03,9.83,8.27,7.57,22,24,23,56,4,6,47982,65772,True,1,26,5,0.45,9,4,High
CMR2024070,Susan Powers,18,Female,CIVIL,1,B,CMRIT,Dr. Arvind,8.54,8.4,5.01,8.06,8.27,5.95,7.19,9.4,8.47,25,22,29,90,6,4,85090,28683,True,2,51,7,0.8,0,1,Medium
CMR2024071,Sarah Pittman,20,Female,ECE,4,B,CMRIT,Prof. Kavya,5.53,9.81,8.16,8.82,7.6,5.05,5.83,6.75,7.19,24,22,28,91,0,7,6693,89930,True,3,72,6,0.98,5,6,High
CMR2024072,Catherine Davis,22,Female,MECH,4,C,CMRIT,Prof. Meena,5.14,5.9,6.14,7.95,5.65,5.61,9.44,9.59,6.93,20,21,29,74,7,8,90466,110194,False,0,46,8,0.84,10,3,High
CMR2024073,David Stokes,21,Male,MECH,4,A,CMRIT,Dr. Ramesh,6.26,5.79,6.55,6.81,7.04,7.88,5.57,9.58,6.93,29,26,24,75,8,0,83752,35108,False,0,21,5,0.44,2,9,Medium
CMR2024074,Catherine Frazier,21,Male,CSE,3,A,CMRIT,Dr. Ramesh,5.89,7.44,6.69,5.4,9.69,5.74,5.8,8.52,6.81,20,21,27,79,2,1,99595,83002,False,0,54,4,0.58,8,8,High
CMR2024075,Brandon Kelly,18,Female,EEE,4,A,CMRIT,Prof. Meena,6.6,8.7,8.9,6.78,7.03,8.4,7.24,6.38,7.5,20,23,26,52,0,5,19523,131165,False,0,57,9,0.68,12,4,High
CMR2024076,Elizabeth French,22,Female,AIML,2,C,CMRIT,Prof. Kavya,6.99,8.54,5.05,5.24,5.44,6.3,7.23,7.97,6.46,23,22,26,80,7,0,132251,24785,False,0,88,6,0.65,1,10,High
CMR2024077,David Carter,18,Female,CSE,1,C,CMRIT,Prof. Meena,7.48,9.91,9.88,8.35,5.14,5.65,5.37,5.65,8.7,21,28,22,93,0,4,149102,97492,True,1,49,9,0.4,9,8,Low
CMR2024078,Julie Delacruz,22,Male,EEE,3,C,CMRIT,Prof. Kavya,7.97,5.52,7.68,9.69,9.54,9.57,9.05,5.39,8.33,23,29,30,61,7,4,121295,26831,False,0,96,5,0.98,14,8,High
CMR2024079,Terry Jones,23,Male,ECE,2,B,CMRIT,Prof. Meena,9.13,7.91,5.79,5.65,8.01,7.59,7.73,8.47,7.12,22,24,30,59,3,4,128162,122842,True,3,79,7,0.42,12,5,High
CMR2024080,Kathryn Dillon,19,Female,ECE,4,C,CMRIT,Prof. Meena,5.82,9.87,6.88,7.38,6.69,7.03,8.56,6.54,7.35,28,30,30,48,4,7,16274,46075,True,1,54,8,0.75,10,5,High
CMR2024081,Edwin Brown,22,Female,CSE,1,C,CMRIT,Dr. Ramesh,7.84,5.05,5.33,8.5,7.41,7.39,5.64,9.39,6.45,26,26,22,90,3,0,38001,100936,False,0,96,5,0.95,3,7,High
CMR2024082,Brenda Gonzalez,22,Male,CIVIL,3,C,CMRIT,Dr. Ramesh,9.56,8.39,5.74,6.21,9.72,5.57,7.3,9.1,7.53,26,24,21,80,1,8,72796,133802,False,0,73,8,0.98,0,1,High
CMR2024083,Keith Knox,20,Male,MECH,2,A,CMRIT,Dr. Arvind,8.05,9.93,6.36,9.01,5.82,7.88,8.19,9.17,8.34,30,25,29,41,2,2,114381,113904,False,0,81,4,0.99,3,10,High
CMR2024084,Eugene Baldwin,21,Male,CIVIL,3,B,CMRIT,Prof. Kavya,7.01,5.05,8.6,5.72,7.81,7.87,8.52,8.18,7.01,26,24,27,93,5,5,111582,22708,False,0,58,5,0.62,7,4,Medium
CMR2024085,Katherine Welch,20,Male,CIVIL,3,A,CMRIT,Prof. Kavya,5.62,8.1,7.99,8.62,8.75,8.67,7.21,6.82,7.96,24,29,23,87,2,5,56498,85157,True,3,95,4,0.49,13,4,High
CMR2024086,Mark Smith,19,Female,MECH,2,B,CMRIT,Prof. Meena,5.99,9.14,9.13,5.49,6.11,5.1,7.41,6.39,7.44,23,30,30,58,7,4,59576,18231,True,1,74,6,0.37,2,3,High
CMR2024087,Philip Jackson,18,Female,AIML,4,A,CMRIT,Dr. Ramesh,6.21,6.73,6.62,5.36,5.24,6.24,5.66,5.48,5.94,20,27,21,80,0,4,100849,98452,False,0,88,7,0.34,9,5,High
CMR2024088,Katherine Gallagher,19,Male,CIVIL,3,B,CMRIT,Prof. Meena,6.53,5.39,8.1,6.86,6.86,5.44,6.6,7.55,6.53,20,27,28,79,4,1,24757,28889,True,2,22,6,0.8,3,5,Medium
CMR2024089,Lucas Schultz,22,Female,CSE,3,C,CMRIT,Prof. Meena,9.29,6.57,7.48,5.61,9.66,7.16,6.15,9.79,7.63,30,30,22,82,8,5,77788,112368,True,0,75,4,0.82,2,2,High
CMR2024090,Vincent Reyes,23,Female,AIML,3,A,CMRIT,Dr. Ramesh,9.37,5.0,7.18,5.37,5.21,5.77,6.57,7.81,6.32,26,28,25,41,8,0,115107,121756,False,0,29,6,0.43,3,7,High
CMR2024091,Curtis Watson,23,Male,CSE,1,A,CMRIT,Dr. Arvind,8.83,7.09,5.48,5.25,6.08,5.74,9.16,7.62,7.96,28,21,28,73,1,6,59296,15030,False,0,70,9,0.38,3,9,High
CMR2024092,Frank Whitaker,22,Female,CIVIL,3,A,CMRIT,Dr. Arvind,9.66,9.65,5.23,6.75,5.18,7.96,6.67,7.0,7.41,28,28,22,50,0,8,104665,130470,True,0,21,7,0.96,11,8,High
CMR2024093,Michael Sims,18,Female,EEE,2,C,CMRIT,Prof. Kavya,7.29,6.76,6.41,7.33,6.12,8.62,8.91,9.8,6.95,23,20,26,75,3,6,121246,141427,False,0,33,9,0.48,4,10,High
CMR2024094,Michael Cooper,21,Male,ECE,4,B,CMRIT,Dr. Arvind,7.82,9.72,6.89,7.58,7.09,6.86,9.34,6.69,7.75,27,21,21,92,6,3,116407,84776,False,0,75,4,0.55,9,6,High
CMR2024095,James Chapman,20,Male,CSE,1,C,CMRIT,Prof. Meena,6.05,9.66,5.08,5.16,6.75,9.17,6.73,6.66,7.86,23,23,27,70,1,2,129994,131382,True,0,45,4,0.56,11,9,High
CMR2024096,Rodney Evans,21,Male,ECE,3,C,CMRIT,Prof. Meena,8.37,5.06,5.52,6.31,5.29,9.77,9.78,6.45,6.72,25,20,30,82,8,3,20152,94679,False,0,95,4,0.66,11,1,High
CMR2024097,Nicholas Carlson,22,Female,EEE,4,A,CMRIT,Prof. Meena,5.68,6.89,6.96,5.07,8.99,8.86,6.24,6.1,6.85,30,20,20,99,3,0,12840,25832,False,0,48,6,0.41,4,10,Medium
CMR2024098,Stephen Cowan,21,Female,CSE,4,C,CMRIT,Prof. Meena,6.57,6.36,8.77,5.76,8.1,8.47,6.8,7.61,7.3,26,22,22,48,3,0,93296,45685,False,0,61,9,0.58,0,3,High
CMR2024099,Steven Howard,19,Male,ECE,1,B,CMRIT,Prof. Meena,8.72,7.26,9.24,9.77,5.92,5.39,6.84,7.82,7.99,20,24,21,91,1,2,140419,48516,True,2,28,7,0.58,0,9,Low
CMR2024100,Travis Hull,19,Male,EEE,3,B,CMRIT,Prof. Meena,8.17,5.17,7.78,9.0,7.08,6.63,7.37,8.06,7.3,28,24,24,74,8,6,84411,45709,True,1,40,6,0.79,2,5,High
CMR2024101,Darryl Acosta,19,Male,AIML,4,A,CMRIT,Prof. Meena,5.38,6.83,6.13,5.37,9.18,5.55,7.67,8.48,6.82,26,30,26,56,7,1,36924,74093,True,1,93,7,0.3,1,1,High
CMR2024102,Nicholas Lawrence,22,Male,CSE,2,C,CMRIT,Dr. Arvind,9.23,6.89,8.29,8.0,9.44,8.63,7.05,7.76,8.1,23,24,21,73,1,1,16866,62788,False,0,30,6,0.37,12,2,Medium
CMR2024103,Jacob Santos,22,Male,ECE,1,B,CMRIT,Dr. Ramesh,8.49,6.16,6.57,5.58,9.37,8.34,6.55,7.25,7.33,28,25,26,69,8,3,5357,77060,True,3,78,4,0.51,13,9,High
CMR2024104,Shawn Scott,18,Male,AIML,1,B,CMRIT,Dr. Arvind,8.81,6.95,6.57,5.63,8.82,7.29,8.31,7.36,7.88,24,20,27,79,8,7,75183,12162,True,1,77,6,0.48,10,10,High
CMR2024105,Amber Vang,18,Male,AIML,1,C,CMRIT,Prof. Kavya,6.97,9.85,8.07,5.44,9.08,7.02,6.5,5.02,8.41,26,20,23,42,5,7,48995,116837,False,0,64,5,0.96,11,9,High
CMR2024106,Martha Smith,21,Male,CSE,1,A,CMRIT,Dr. Ramesh,9.98,8.01,8.22,6.48,8.93,5.83,6.13,5.19,9.0,24,20,20,64,8,4,78635,120556,False,0,86,7,0.62,4,9,High
CMR2024107,Jennifer James,22,Female,MECH,1,B,CMRIT,Dr. Ramesh,9.49,6.23,9.04,5.13,5.27,9.46,8.99,5.02,7.86,21,27,27,92,0,7,63175,130952,False,0,93,6,0.72,12,4,High
CMR2024108,Kara Hernandez,22,Male,CSE,1,B,CMRIT,Dr. Ramesh,7.87,8.79,9.16,9.96,6.39,5.12,9.61,6.34,8.33,24,21,25,59,6,5,92605,115853,False,0,55,5,0.46,10,9,High
CMR2024109,Lorraine Turner,20,Male,AIML,1,B,CMRIT,Dr. Ramesh,9.09,8.63,6.8,9.53,9.38,8.79,6.56,8.47,8.86,29,29,22,70,7,3,105853,110963,False,0,47,9,0.57,1,10,Medium
CMR2024110,Mary Nelson,18,Female,AIML,3,B,CMRIT,Prof. Kavya,6.37,7.48,8.61,9.65,5.98,8.73,7.8,6.74,7.8,28,26,25,84,1,3,68858,45221,False,0,69,8,0.62,1,5,Medium
CMR2024111,Breanna Rivas,20,Male,CSE,4,C,CMRIT,Prof. Meena,7.2,5.17,5.03,6.82,8.21,7.39,6.14,6.6,6.57,29,22,21,79,3,5,36833,106864,True,2,23,7,0.79,9,9,Medium
CMR2024112,Nathan Wilson,20,Female,ECE,4,A,CMRIT,Prof. Meena,5.08,9.69,8.31,8.14,6.64,7.43,9.23,6.15,7.58,23,24,30,60,2,0,39686,129632,True,3,70,9,0.71,2,6,Medium
CMR2024113,Brian Gonzalez,20,Male,MECH,2,B,CMRIT,Dr. Ramesh,5.04,8.33,8.92,8.98,5.56,8.85,5.28,9.09,7.82,26,21,26,48,1,3,23458,125500,True,2,52,9,0.74,8,2,High
CMR2024114,Dennis Mills,18,Male,CIVIL,2,C,CMRIT,Prof. Kavya,7.65,6.51,9.86,9.16,8.12,8.82,8.43,9.45,8.29,28,26,27,71,7,3,38516,56548,True,0,27,6,0.77,8,2,Medium
CMR2024115,Michael Phillips,23,Female,ECE,3,C,CMRIT,Prof. Meena,5.35,5.69,9.94,8.86,7.65,5.68,5.7,7.05,7.2,21,28,26,93,0,2,80347,36867,False,0,69,4,0.75,10,4,High
CMR2024116,Jon Clark,19,Female,ECE,1,C,CMRIT,Prof. Meena,8.04,7.12,5.95,9.57,8.05,5.33,9.24,7.17,7.58,20,23,22,96,6,7,64068,22752,True,1,63,5,0.85,8,3,High
CMR2024117,Erin Smith,18,Male,EEE,2,B,CMRIT,Dr. Arvind,8.03,8.12,6.6,9.3,9.68,6.57,9.53,7.07,8.01,24,24,24,44,4,3,141376,77986,True,3,89,7,0.66,13,2,High
CMR2024118,Susan Conley,19,Male,EEE,3,A,CMRIT,Dr. Ramesh,6.6,7.5,5.43,6.67,8.51,7.97,8.3,8.47,7.11,30,26,22,46,2,0,131217,144105,False,0,98,4,0.42,5,10,High
CMR2024119,Brittany Davis,23,Female,EEE,2,B,CMRIT,Prof. Kavya,5.58,5.89,8.62,6.98,8.62,6.08,5.95,7.54,6.77,21,28,20,89,3,7,50930,88748,False,0,99,8,0.7,7,8,High
CMR2024120,Misty Garcia,22,Male,MECH,3,B,CMRIT,Dr. Arvind,8.82,5.34,9.81,9.08,6.27,7.26,8.41,5.37,7.76,27,30,23,81,7,6,107632,124550,True,1,87,7,0.4,5,7,High
CMR2024121,David Hinton,18,Male,AIML,3,C,CMRIT,Dr. Arvind,8.65,5.8,6.04,8.98,7.72,6.81,9.78,5.16,7.33,28,22,29,83,8,8,48549,71255,True,3,48,5,0.86,0,8,High
CMR2024122,John Garcia,19,Male,AIML,4,A,CMRIT,Prof. Meena,9.91,8.81,6.45,6.74,5.92,7.36,5.03,8.09,7.29,20,28,24,71,6,3,41104,147808,False,0,52,9,0.35,10,3,Medium
CMR2024123,Andrew Roberts,23,Female,ECE,1,A,CMRIT,Dr. Arvind,6.77,5.46,8.55,5.09,6.82,5.4,7.57,8.09,6.12,28,24,22,48,2,3,38769,117531,True,1,26,4,0.45,0,8,High
CMR2024124,Emily Rodgers,20,Male,AIML,2,A,CMRIT,Prof. Kavya,8.35,8.41,9.39,8.2,5.99,7.28,9.03,7.87,8.59,26,29,22,79,6,8,12899,34322,False,0,70,5,0.39,13,7,High
CMR2024125,Peter Williams,21,Female,CSE,2,A,CMRIT,Dr. Ramesh,6.27,6.39,6.26,9.71,6.95,7.18,6.32,7.32,7.16,20,30,28,71,6,4,80338,81061,False,0,90,4,0.37,11,2,High
CMR2024126,Mary Jackson,19,Female,CIVIL,2,C,CMRIT,Dr. Ramesh,7.93,6.48,5.6,5.03,9.09,8.27,9.82,7.04,6.26,29,26,21,84,2,2,56155,37025,False,0,40,9,0.53,2,4,Medium
CMR2024127,Jeffrey Howell,23,Male,ECE,2,B,CMRIT,Prof. Meena,8.18,6.18,9.61,8.7,9.77,9.25,6.53,9.98,8.17,22,25,30,92,5,5,57029,100455,True,0,31,4,0.94,12,3,High
CMR2024128,Anna Briggs,22,Female,AIML,4,B,CMRIT,Prof. Kavya,7.01,6.11,9.92,6.38,7.94,9.85,5.1,9.54,7.73,25,28,28,78,3,5,6833,128440,True,3,28,6,0.88,2,3,Low
CMR2024129,James Rivers,23,Female,CIVIL,3,C,CMRIT,Dr. Arvind,7.98,5.91,6.63,8.97,7.82,7.21,7.22,8.0,7.42,21,21,30,95,4,5,54379,122758,True,0,59,6,0.63,2,8,Medium
CMR2024130,James Jefferson,23,Male,CSE,4,A,CMRIT,Dr. Arvind,9.84,7.85,9.56,5.19,8.78,9.39,8.3,9.82,8.59,22,21,23,69,6,1,57800,104330,False,0,27,4,0.94,3,5,High
CMR2024131,Mariah Robles,19,Male,CSE,4,B,CMRIT,Prof. Meena,9.51,8.7,8.74,8.65,7.86,8.78,7.4,9.42,8.63,29,22,27,87,8,8,32559,91077,False,0,26,5,0.45,10,8,High
CMR2024132,Michael Brown,23,Female,AIML,3,C,CMRIT,Prof. Meena,7.56,5.52,8.86,6.29,6.17,7.88,6.98,6.21,7.05,29,20,30,90,4,5,6067,128276,True,3,95,6,0.73,9,5,High
CMR2024133,Caitlin Perry,21,Female,ECE,3,A,CMRIT,Dr. Ramesh,7.26,7.91,9.14,8.72,5.68,8.2,9.63,6.42,7.82,23,24,27,81,8,3,97971,33606,False,0,23,9,0.48,5,10,Low
CMR2024134,Rebekah Gregory,22,Female,CIVIL,1,B,CMRIT,Prof. Meena,6.82,9.28,7.25,8.78,9.61,7.48,7.08,9.93,8.05,28,21,26,43,7,1,130029,142952,False,0,47,6,0.77,7,4,High
CMR2024135,James Howard,23,Female,EEE,4,A,CMRIT,Prof. Kavya,6.58,5.13,8.13,7.46,7.67,6.94,5.78,5.95,6.71,28,25,24,61,0,2,8579,66943,True,3,94,8,0.72,2,9,High
CMR2024136,Michael Roberson,19,Male,AIML,4,B,CMRIT,Prof. Kavya,5.79,6.19,8.47,8.55,9.04,6.42,7.25,6.31,7.25,20,23,22,61,0,3,38543,69400,False,0,81,7,0.35,6,10,High
CMR2024137,Bianca Knapp,23,Female,ECE,3,B,CMRIT,Prof. Meena,9.93,5.21,9.91,5.18,7.06,7.35,5.37,7.09,7.44,24,24,25,99,1,2,76852,128235,False,0,34,5,0.38,9,4,Medium
CMR2024138,Jason Williams,21,Male,EEE,3,A,CMRIT,Prof. Meena,8.67,5.52,5.77,9.35,9.53,7.71,6.18,8.55,7.76,20,25,26,99,4,5,82605,79261,False,0,91,9,0.55,10,1,High
CMR2024139,Ernest Bush,20,Female,ECE,3,A,CMRIT,Prof. Kavya,9.85,6.06,6.66,5.03,7.49,8.84,8.03,8.36,7.32,23,23,30,83,6,0,40887,132967,False,0,44,8,0.81,0,5,Medium
CMR2024140,Patricia Ray,18,Male,CIVIL,2,B,CMRIT,Prof. Meena,8.6,9.92,9.18,9.74,7.12,9.65,5.09,9.73,9.36,22,22,20,42,6,7,121424,103179,False,0,22,7,0.37,12,10,High
CMR2024141,Vanessa Santiago,18,Male,ECE,1,A,CMRIT,Dr. Ramesh,5.28,7.92,6.04,6.55,5.17,7.18,7.38,5.82,6.6,21,26,22,87,2,6,24368,149502,True,1,49,8,0.81,13,2,High
CMR2024142,Joseph Haynes,23,Male,CSE,1,B,CMRIT,Prof. Kavya,5.12,5.43,5.87,7.09,9.33,9.49,5.63,5.73,5.28,23,30,27,71,8,8,121515,78329,True,3,26,6,0.5,8,6,High
CMR2024143,Matthew Wright,21,Male,MECH,2,A,CMRIT,Prof. Meena,5.97,5.79,8.3,9.15,8.74,5.13,5.4,9.98,7.3,26,29,28,60,2,4,18897,81319,False,0,73,9,0.59,8,10,Medium
CMR2024144,Michael Cruz,21,Female,CSE,4,C,CMRIT,Dr. Ramesh,8.23,9.43,9.75,7.2,8.47,6.29,9.08,6.71,8.14,25,27,23,56,0,7,123763,149208,False,0,52,7,0.65,14,9,High
CMR2024145,Kristin Huerta,18,Female,EEE,3,B,CMRIT,Prof. Meena,7.29,9.34,9.97,5.43,9.52,7.57,8.03,9.77,8.19,22,28,24,85,6,4,45648,109565,True,1,85,5,0.93,10,2,High
CMR2024146,Mason Moore,18,Female,CSE,1,B,CMRIT,Prof. Kavya,9.33,5.37,7.58,7.12,6.67,8.64,6.99,7.58,7.35,23,21,30,49,7,8,110229,104090,False,0,80,8,0.89,10,2,High
CMR2024147,Sarah Booth,19,Male,AIML,3,A,CMRIT,Dr. Arvind,6.19,6.87,8.43,5.42,6.99,5.09,7.88,5.43,6.5,29,28,30,89,6,7,73600,10169,False,0,20,9,0.38,0,9,High
CMR2024148,John Allen,18,Female,AIML,1,B,CMRIT,Prof. Meena,8.24,8.62,5.27,9.14,5.29,6.13,7.12,7.74,8.43,25,27,29,45,0,0,104433,123754,True,2,72,4,0.77,5,2,High
CMR2024149,Amber Walker,18,Female,CSE,1,B,CMRIT,Dr. Arvind,5.14,5.88,6.86,5.74,8.33,7.83,5.82,8.81,5.51,30,23,30,97,7,4,51039,13591,True,0,42,8,0.93,7,6,High
CMR2024150,Jennifer Young,23,Female,CIVIL,3,C,CMRIT,Prof. Kavya,9.34,7.11,7.98,8.74,7.26,6.55,9.16,5.83,7.83,22,26,30,68,4,0,72610,48453,True,2,30,7,0.5,5,4,Medium
CMR2024151,Robert West,23,Female,CSE,2,A,CMRIT,Prof. Meena,9.69,9.92,8.84,9.34,8.95,8.98,6.98,7.87,9.45,30,29,27,91,7,4,104436,144873,True,3,20,8,0.52,7,2,Low
CMR2024152,Jillian Wilson,22,Male,ECE,3,C,CMRIT,Prof. Meena,7.58,5.39,6.36,8.06,7.58,6.06,9.1,6.69,6.84,26,22,24,76,8,6,16831,98188,False,0,52,6,0.53,9,10,High
CMR2024153,Matthew Garcia MD,19,Male,ECE,3,A,CMRIT,Dr. Arvind,5.73,7.21,7.96,5.49,5.58,8.46,5.28,8.51,6.74,25,21,28,78,3,2,70610,112573,False,0,85,8,0.69,11,6,High
CMR2024154,April Davis,18,Male,ECE,4,A,CMRIT,Prof. Kavya,5.26,8.3,8.62,5.99,6.37,9.68,7.66,9.39,7.66,20,22,22,61,5,4,114731,74388,True,2,98,7,0.76,2,1,High
