RegNo,Name,Age,Gender,Branch,Year,Section,CollegeName,MentorName,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,IAT1,IAT2,IAT3,Attendance,StudyHoursPerDay,Backlogs,FatherIncome,MotherIncome,HasSiblings,SiblingCount,StressScore,SleepHours,MentalHealthIndex,ExerciseHours,ScreenTime,RiskLevel
CMR2023826,Heather Brown,18,Female,CSE,3,A,CMRIT,Prof. Kavya,5.5,8.2,6.5,8.33,5.25,9.26,7.43,7.96,7.17,30,22,24,74,3,4,127195,38252,False,0,52,5,0.41,1,9,Medium
CMR2023767,Haley Johnson,22,Male,CIVIL,3,A,CMRIT,Dr. Ramesh,8.52,7.7,7.05,7.61,9.52,5.85,6.47,6.38,7.71,28,28,24,61,5,8,125015,102179,False,0,41,8,0.94,5,8,High
CMR2024139,Ernest Bush,20,Female,ECE,3,A,CMRIT,Prof. Kavya,9.85,6.06,6.66,5.03,7.49,8.84,8.03,8.36,7.32,23,23,30,83,6,0,40887,132967,False,0,44,8,0.81,0,5,Medium
CMR2023014,Dylan Miller,18,Female,ECE,4,C,CMRIT,Dr. Arvind,9.7,5.58,9.85,5.89,9.81,6.33,5.54,7.17,7.48,25,26,29,40,8,8,139066,35315,False,0,93,5,0.48,11,7,High
CMR2023729,Derrick Anderson,18,Female,MECH,4,A,CMRIT,Prof. Meena,8.62,6.09,7.88,9.09,8.21,9.41,7.91,9.67,8.36,21,23,22,88,0,7,32161,7090,False,0,36,4,0.78,1,8,High
CMR2023878,Michelle Jackson,20,Male,EEE,4,B,CMRIT,Prof. Kavya,6.86,9.63,9.21,7.15,5.8,9.21,6.23,7.02,7.64,28,30,25,78,7,3,110785,73779,False,0,29,6,0.7,4,6,Low
CMR2023539,David Davis,19,Male,AIML,1,A,CMRIT,Dr. Ramesh,6.48,6.04,9.14,8.4,5.34,7.26,5.59,9.72,6.26,30,26,20,98,7,0,83699,94959,False,0,67,5,0.51,9,10,Medium
CMR2023643,Courtney Smith,23,Male,ECE,1,C,CMRIT,Dr. Arvind,9.91,5.75,6.43,5.64,9.2,7.96,8.5,6.83,7.83,25,26,21,89,1,3,5324,61260,False,0,36,9,0.71,13,1,Low
CMR2023919,Samantha Terry,21,Female,AIML,3,C,CMRIT,Dr. Arvind,9.19,8.74,9.96,8.16,6.94,8.51,6.72,7.03,8.58,23,29,21,72,1,1,125588,41357,False,0,21,5,0.58,9,5,Medium
CMR2023293,Margaret Coleman,22,Female,CIVIL,2,A,CMRIT,Dr. Ramesh,9.67,7.41,7.99,9.2,6.9,6.76,8.16,7.93,8.57,28,24,20,86,8,4,47314,145008,True,2,31,7,0.79,13,3,Low
CMR2023537,Bianca Wood,20,Male,MECH,3,C,CMRIT,Prof. Kavya,9.26,7.87,9.89,8.96,9.12,6.98,9.12,9.4,8.68,28,28,20,83,5,7,141201,32214,True,2,90,9,0.96,11,4,High
CMR2023873,Amy Miller,23,Female,EEE,1,C,CMRIT,Dr. Arvind,6.22,5.03,8.21,7.82,5.82,8.02,7.16,6.21,5.62,23,22,29,95,8,2,130582,60758,True,1,92,7,0.5,0,3,High
CMR2024012,Peter Thompson,21,Female,EEE,4,C,CMRIT,Dr. Arvind,5.0,6.69,7.71,7.53,9.72,8.43,6.92,8.31,7.54,24,29,30,76,8,5,52369,58584,False,0,46,6,0.73,10,7,Low
CMR2023006,Abigail Shaffer,21,Female,EEE,4,A,CMRIT,Prof. Kavya,6.12,6.69,7.94,6.15,6.1,5.35,8.16,6.14,6.58,20,25,21,76,7,3,139782,67391,False,0,82,5,0.68,11,10,High
CMR2023462,Riley Bryant,21,Female,EEE,1,A,CMRIT,Prof. Kavya,9.24,8.79,7.9,8.96,8.61,6.83,8.28,5.71,9.02,23,27,23,88,4,5,74339,30460,False,0,29,7,0.93,7,4,Low
CMR2023259,Mrs. Kristen Reyes,20,Male,CIVIL,2,B,CMRIT,Dr. Arvind,9.12,8.23,6.28,8.01,7.03,5.57,5.96,6.23,7.91,24,27,27,82,8,2,119329,115629,True,1,40,6,0.4,4,5,Low
CMR2024133,Caitlin Perry,21,Female,ECE,3,A,CMRIT,Dr. Ramesh,7.26,7.91,9.14,8.72,5.68,8.2,9.63,6.42,7.82,23,24,27,81,8,3,97971,33606,False,0,23,9,0.48,5,10,Low
CMR2023710,Anthony Jones,21,Male,CSE,2,A,CMRIT,Prof. Meena,9.35,6.38,6.2,8.88,7.94,5.59,5.91,5.61,7.7,24,20,30,96,4,3,74408,147727,True,1,40,7,0.87,4,6,Low
CMR2023706,Adam Jackson,20,Male,ECE,2,B,CMRIT,Prof. Kavya,9.6,8.69,9.7,7.77,6.6,8.37,5.51,7.57,8.94,28,30,20,82,6,4,144932,134234,True,3,38,9,0.47,4,2,Low
CMR2024133,Caitlin Perry,21,Female,ECE,3,A,CMRIT,Dr. Ramesh,7.26,7.91,9.14,8.72,5.68,8.2,9.63,6.42,7.82,23,24,27,81,8,3,97971,33606,False,0,23,9,0.48,5,10,Low
CMR2023535,Mr. Lawrence Edwards,23,Female,AIML,2,C,CMRIT,Prof. Meena,9.05,9.98,5.22,7.82,9.28,7.79,8.51,8.96,8.02,20,24,25,86,8,8,28177,101284,False,0,80,8,0.41,10,6,High
CMR2023298,Keith Jennings,18,Male,CSE,3,B,CMRIT,Prof. Meena,6.58,6.96,6.67,9.4,9.04,9.95,6.13,8.45,8.1,21,23,23,67,0,5,48117,91304,False,0,28,9,0.74,0,8,Medium
CMR2023045,Philip Cannon,18,Male,AIML,4,A,CMRIT,Dr. Ramesh,6.75,7.78,5.57,6.39,6.13,7.15,7.8,8.84,7.05,29,29,30,62,0,2,11882,75109,True,1,54,9,0.83,14,6,Medium
CMR2023669,Michael Morrison,18,Female,MECH,3,C,CMRIT,Prof. Kavya,6.84,6.32,7.57,6.55,5.62,7.79,8.76,7.52,6.78,24,25,24,61,2,3,17359,13240,False,0,52,6,0.76,4,8,Medium
CMR2023669,Michael Morrison,18,Female,MECH,3,C,CMRIT,Prof. Kavya,6.84,6.32,7.57,6.55,5.62,7.79,8.76,7.52,6.78,24,25,24,61,2,3,17359,13240,False,0,52,6,0.76,4,8,Medium
CMR2023549,Pamela Diaz,23,Female,AIML,3,C,CMRIT,Dr. Arvind,6.02,7.31,7.6,5.59,8.61,6.46,6.24,7.99,6.93,30,25,22,74,5,2,135273,103303,True,3,81,9,0.49,9,8,High
CMR2023241,Matthew Moon,20,Male,CIVIL,4,A,CMRIT,Prof. Kavya,8.39,5.58,5.12,8.09,6.1,6.79,6.63,8.04,6.84,23,29,28,72,6,3,63233,77856,True,0,30,8,0.89,10,2,Medium
CMR2023539,David Davis,19,Male,AIML,1,A,CMRIT,Dr. Ramesh,6.48,6.04,9.14,8.4,5.34,7.26,5.59,9.72,6.26,30,26,20,98,7,0,83699,94959,False,0,67,5,0.51,9,10,Medium
CMR2023893,Cassie Brock,22,Male,EEE,2,B,CMRIT,Dr. Ramesh,6.76,5.32,7.47,5.29,7.91,6.85,9.94,8.81,6.21,30,26,22,41,2,0,111164,149160,True,2,90,8,0.61,3,9,High
CMR2023184,Lindsay Martinez,18,Male,MECH,4,C,CMRIT,Prof. Meena,7.63,8.51,6.28,6.83,8.03,5.35,9.65,6.04,7.29,27,21,27,73,0,1,20912,99614,False,0,67,9,0.34,9,5,Medium
CMR2023726,Christian Dawson,18,Female,AIML,3,B,CMRIT,Prof. Kavya,7.35,5.19,8.7,9.88,7.83,8.08,9.81,7.21,7.84,21,30,29,77,7,0,98872,41006,False,0,48,6,0.44,11,6,Low
CMR2023633,Robert Reese,20,Male,CSE,2,A,CMRIT,Dr. Ramesh,8.69,5.95,5.31,6.0,5.72,9.21,5.04,6.52,6.49,21,20,26,69,5,0,7127,28553,True,3,53,7,0.41,11,9,Medium
CMR2023200,Melissa Brewer,23,Male,EEE,4,A,CMRIT,Prof. Kavya,9.56,7.83,8.3,5.75,9.34,5.89,8.56,7.1,7.79,24,27,24,71,7,8,52368,35816,True,1,20,8,0.84,0,8,High
CMR2024128,Anna Briggs,22,Female,AIML,4,B,CMRIT,Prof. Kavya,7.01,6.11,9.92,6.38,7.94,9.85,5.1,9.54,7.73,25,28,28,78,3,5,6833,128440,True,3,28,6,0.88,2,3,Low
CMR2023661,Emma Butler,23,Female,CIVIL,1,C,CMRIT,Prof. Kavya,8.5,7.97,7.87,7.73,5.21,7.71,9.54,5.01,8.23,26,27,28,90,3,5,43131,30401,False,0,30,7,0.49,8,2,Low
CMR2023566,Paula Lane,20,Male,EEE,4,B,CMRIT,Prof. Kavya,7.03,9.25,6.43,8.05,5.82,5.8,6.64,6.88,6.99,21,21,21,43,0,7,26577,7225,True,3,83,4,0.95,12,3,High
CMR2023532,Donna Frye,20,Male,AIML,2,B,CMRIT,Prof. Kavya,7.5,8.6,8.6,7.29,6.95,8.77,9.6,7.4,8.0,29,24,30,99,0,4,70147,25361,True,0,23,8,0.34,0,5,Low
CMR2023727,Nancy Stewart,19,Female,ECE,1,A,CMRIT,Prof. Kavya,7.31,8.37,7.13,6.17,5.39,6.57,6.45,7.62,7.84,28,29,25,88,4,4,108146,96404,False,0,72,9,0.6,4,6,Medium
CMR2023536,Morgan Valencia,19,Female,CIVIL,3,B,CMRIT,Prof. Kavya,7.9,6.86,9.92,8.84,5.74,8.36,9.45,8.38,7.94,26,25,26,95,2,0,27661,71374,True,2,65,9,0.63,12,9,Medium
CMR2023873,Amy Miller,23,Female,EEE,1,C,CMRIT,Dr. Arvind,6.22,5.03,8.21,7.82,5.82,8.02,7.16,6.21,5.62,23,22,29,95,8,2,130582,60758,True,1,92,7,0.5,0,3,High
CMR2023893,Cassie Brock,22,Male,EEE,2,B,CMRIT,Dr. Ramesh,6.76,5.32,7.47,5.29,7.91,6.85,9.94,8.81,6.21,30,26,22,41,2,0,111164,149160,True,2,90,8,0.61,3,9,High
CMR2023604,Mrs. Virginia Daniels,19,Male,CSE,1,C,CMRIT,Dr. Ramesh,6.67,7.08,7.75,9.19,7.62,5.07,8.44,6.67,6.88,30,27,24,79,5,2,79356,36378,False,0,20,8,0.78,6,6,Medium
CMR2024108,Kara Hernandez,22,Male,CSE,1,B,CMRIT,Dr. Ramesh,7.87,8.79,9.16,9.96,6.39,5.12,9.61,6.34,8.33,24,21,25,59,6,5,92605,115853,False,0,55,5,0.46,10,9,High
CMR2023604,Mrs. Virginia Daniels,19,Male,CSE,1,C,CMRIT,Dr. Ramesh,6.67,7.08,7.75,9.19,7.62,5.07,8.44,6.67,6.88,30,27,24,79,5,2,79356,36378,False,0,20,8,0.78,6,6,Medium
CMR2023699,Brent Hernandez,21,Male,MECH,3,B,CMRIT,Dr. Ramesh,8.65,9.4,7.84,7.32,9.86,5.84,8.45,6.91,8.15,28,20,20,75,6,2,94042,66953,False,0,88,9,0.72,3,2,High
CMR2023541,Sean Moore,21,Female,AIML,4,A,CMRIT,Dr. Arvind,6.55,8.89,9.27,6.08,7.05,5.05,5.64,9.31,7.23,20,28,27,81,0,4,23114,136615,True,3,55,9,0.7,12,9,Medium
CMR2023717,Brenda Hinton,19,Male,EEE,1,A,CMRIT,Dr. Ramesh,7.46,5.78,5.5,8.22,9.76,9.9,6.11,9.81,6.62,30,28,30,74,4,6,52942,28498,False,0,100,7,0.95,12,5,High
CMR2024133,Caitlin Perry,21,Female,ECE,3,A,CMRIT,Dr. Ramesh,7.26,7.91,9.14,8.72,5.68,8.2,9.63,6.42,7.82,23,24,27,81,8,3,97971,33606,False,0,23,9,0.48,5,10,Low
CMR2023089,Aimee Montoya,20,Female,ECE,1,C,CMRIT,Dr. Arvind,8.92,7.25,6.14,7.77,6.88,5.93,7.93,6.9,8.09,29,24,23,87,6,5,24269,26505,False,0,39,7,0.8,10,3,Low
CMR2024187,Donna Boone,22,Female,ECE,2,A,CMRIT,Prof. Meena,9.21,8.49,6.77,7.18,7.37,5.84,5.04,5.06,7.91,26,21,30,84,5,2,122133,58659,False,0,59,7,0.71,12,5,Medium
CMR2023807,Robert Gonzales,19,Male,ECE,1,C,CMRIT,Dr. Arvind,9.46,5.78,9.24,8.51,8.47,8.1,9.33,7.89,7.62,24,28,24,78,1,0,136960,22290,True,0,21,6,0.94,11,7,Low
CMR2023213,Katherine Salas,21,Male,CSE,2,A,CMRIT,Dr. Ramesh,8.79,8.3,7.26,6.46,8.08,7.24,6.03,9.39,7.7,24,29,30,94,2,4,84835,118961,False,0,31,8,0.31,8,7,Low
CMR2023542,Kenneth Edwards,22,Male,CIVIL,4,A,CMRIT,Prof. Meena,6.47,5.81,6.45,6.66,5.55,5.77,9.19,6.0,6.49,27,23,20,94,7,3,106529,51302,False,0,25,6,0.43,5,10,Medium
CMR2023256,Susan Murray MD,18,Female,MECH,1,B,CMRIT,Prof. Meena,7.85,6.61,5.49,7.44,8.45,6.03,7.48,9.06,7.23,30,25,22,93,8,3,83517,100245,False,0,45,7,0.74,12,2,Medium
CMR2023494,Meghan Cisneros,22,Male,EEE,2,C,CMRIT,Prof. Meena,8.14,9.44,9.9,8.73,8.53,9.91,9.02,6.32,9.05,25,25,23,90,8,2,88926,146654,False,0,29,9,0.39,13,4,Low
CMR2023547,Julie Herrera,23,Male,AIML,3,B,CMRIT,Dr. Ramesh,7.16,5.15,5.33,5.42,9.46,5.73,8.21,6.85,6.38,26,24,27,84,8,2,94517,84559,False,0,59,7,0.66,6,10,Medium
CMR2023933,Samantha Foster,18,Male,CSE,2,A,CMRIT,Prof. Meena,6.11,6.72,9.91,7.8,8.55,5.12,9.98,7.32,7.63,29,21,30,76,0,5,43249,30518,True,3,52,5,0.88,6,10,Medium
CMR2023609,Casey Chase,21,Male,MECH,1,C,CMRIT,Dr. Arvind,9.97,7.9,5.32,6.45,7.87,9.67,8.57,7.27,8.94,24,29,22,87,7,1,110606,115293,False,0,57,8,0.75,12,10,Medium
CMR2024084,Eugene Baldwin,21,Male,CIVIL,3,B,CMRIT,Prof. Kavya,7.01,5.05,8.6,5.72,7.81,7.87,8.52,8.18,7.01,26,24,27,93,5,5,111582,22708,False,0,58,5,0.62,7,4,Medium
CMR2023600,Casey Gillespie,18,Male,EEE,2,B,CMRIT,Prof. Meena,6.07,6.55,8.89,5.41,9.37,9.11,6.46,9.91,6.73,26,22,25,74,2,4,102954,81182,True,1,71,5,0.8,5,6,Medium
CMR2023628,Joseph Wilson,22,Male,ECE,1,A,CMRIT,Dr. Arvind,6.05,6.54,6.63,7.27,6.63,6.64,5.54,8.64,6.29,25,29,23,79,4,2,114965,129742,True,1,74,7,0.9,0,1,Medium
CMR2023043,Anthony Humphrey,23,Female,CSE,1,B,CMRIT,Prof. Kavya,5.33,6.38,8.17,7.74,6.63,9.97,7.65,7.27,5.86,29,26,21,65,6,1,34992,149529,True,3,77,5,0.59,13,8,High
CMR2023403,Kathleen Webster,19,Female,CIVIL,4,B,CMRIT,Dr. Ramesh,9.91,6.79,9.28,7.52,6.74,8.53,6.95,5.31,7.63,30,22,25,64,7,2,93943,125450,True,2,58,7,0.35,13,8,Medium
CMR2023304,Maria Parker,19,Female,CSE,1,A,CMRIT,Prof. Kavya,6.42,6.09,6.31,5.87,9.24,6.23,5.98,5.88,6.25,24,21,20,82,2,8,40977,104332,True,2,46,6,0.62,5,6,High
CMR2024180,Michelle Walls,19,Female,MECH,2,C,CMRIT,Dr. Arvind,7.75,6.69,6.37,6.58,9.35,6.06,8.85,9.47,6.85,26,20,23,75,7,3,86478,141152,True,1,74,7,0.68,14,4,Medium
CMR2023070,Jordan Henderson,23,Male,CIVIL,1,C,CMRIT,Prof. Meena,5.85,8.15,8.1,9.21,5.74,8.4,5.16,9.74,7.0,21,23,20,89,7,0,120615,87232,False,0,39,7,0.78,6,9,Medium
CMR2023230,Jessica Stephens,20,Male,AIML,1,A,CMRIT,Prof. Meena,7.49,5.8,9.61,5.27,6.82,6.05,6.26,8.08,6.64,27,20,21,86,7,5,18751,145865,True,1,23,7,0.66,1,4,Medium
CMR2024087,Philip Jackson,18,Female,AIML,4,A,CMRIT,Dr. Ramesh,6.21,6.73,6.62,5.36,5.24,6.24,5.66,5.48,5.94,20,27,21,80,0,4,100849,98452,False,0,88,7,0.34,9,5,High
CMR2023558,Larry Robertson,21,Male,EEE,2,C,CMRIT,Dr. Ramesh,8.57,5.81,8.03,5.21,9.91,5.68,6.44,7.64,6.9,27,30,26,90,6,4,149261,146942,False,0,87,7,0.97,8,6,High
CMR2023927,Jacqueline Mccoy,23,Female,CSE,1,A,CMRIT,Dr. Arvind,6.41,8.6,5.33,8.54,7.92,7.99,8.07,7.6,7.5,25,26,26,67,7,5,79010,137824,True,0,23,6,0.37,10,6,Medium
CMR2023151,Pamela Boyd,23,Female,CSE,3,C,CMRIT,Prof. Meena,7.43,6.48,8.26,6.6,5.41,5.48,9.86,8.87,6.61,28,20,30,81,1,2,22163,60255,True,3,33,5,0.68,11,7,Medium
CMR2023119,Jeffrey Chandler,23,Male,ECE,1,A,CMRIT,Prof. Kavya,7.93,9.59,8.87,9.23,9.3,9.8,6.87,9.71,8.76,26,29,21,81,5,2,93227,84105,False,0,37,5,0.81,6,8,Low
CMR2023768,Jason Nixon,19,Male,MECH,1,A,CMRIT,Prof. Kavya,5.36,8.73,7.31,7.69,8.3,8.31,8.16,5.37,7.04,22,24,28,73,4,4,146675,54160,False,0,30,7,0.31,5,10,Medium
CMR2024165,Levi Lopez,20,Female,ECE,4,C,CMRIT,Prof. Kavya,9.91,8.98,9.46,9.92,8.25,6.47,5.52,7.38,8.24,28,28,21,93,5,6,99289,115448,False,0,71,9,0.62,8,7,High
CMR2024112,Nathan Wilson,20,Female,ECE,4,A,CMRIT,Prof. Meena,5.08,9.69,8.31,8.14,6.64,7.43,9.23,6.15,7.58,23,24,30,60,2,0,39686,129632,True,3,70,9,0.71,2,6,Medium
CMR2024024,James Washington,20,Male,ECE,4,B,CMRIT,Dr. Arvind,9.14,5.01,6.64,6.31,5.52,9.65,8.73,8.36,7.42,23,28,27,70,4,1,64155,98676,True,3,72,6,0.95,13,8,Medium
CMR2024180,Michelle Walls,19,Female,MECH,2,C,CMRIT,Dr. Arvind,7.75,6.69,6.37,6.58,9.35,6.06,8.85,9.47,6.85,26,20,23,75,7,3,86478,141152,True,1,74,7,0.68,14,4,Medium
CMR2023710,Anthony Jones,21,Male,CSE,2,A,CMRIT,Prof. Meena,9.35,6.38,6.2,8.88,7.94,5.59,5.91,5.61,7.7,24,20,30,96,4,3,74408,147727,True,1,40,7,0.87,4,6,Low
CMR2023102,Rebecca Valencia,23,Female,EEE,4,B,CMRIT,Dr. Ramesh,9.34,9.24,5.47,9.86,8.17,8.49,9.25,8.98,8.6,26,23,26,76,7,5,60535,134686,False,0,61,6,0.54,9,3,Medium
CMR2023047,Shane Henderson,19,Male,ECE,4,A,CMRIT,Dr. Arvind,8.39,7.97,7.63,6.54,6.1,9.92,5.27,6.02,7.23,23,22,24,74,3,8,80876,91015,True,0,83,9,0.6,2,7,High
CMR2023128,Cameron Fisher,20,Female,ECE,3,C,CMRIT,Prof. Meena,8.02,5.45,7.21,9.57,7.04,7.42,7.58,6.87,7.45,20,28,22,52,3,0,22201,86559,False,0,37,8,0.92,0,3,High
CMR2023208,Dr. William Warren,18,Male,ECE,4,A,CMRIT,Dr. Ramesh,7.6,8.29,6.56,7.89,6.56,9.46,6.6,5.96,7.37,24,28,25,75,8,1,120635,35841,False,0,39,5,0.49,0,10,Medium
CMR2024085,Katherine Welch,20,Male,CIVIL,3,A,CMRIT,Prof. Kavya,5.62,8.1,7.99,8.62,8.75,8.67,7.21,6.82,7.96,24,29,23,87,2,5,56498,85157,True,3,95,4,0.49,13,4,High
CMR2023371,Debra White,23,Female,CSE,1,A,CMRIT,Dr. Ramesh,9.59,9.61,8.84,6.0,6.64,6.59,9.98,7.43,9.6,27,21,24,78,6,0,124165,15035,True,3,38,9,0.45,9,1,Low
CMR2023689,Maria Brown,18,Female,EEE,2,A,CMRIT,Prof. Kavya,8.65,5.05,5.17,9.68,9.51,6.62,5.21,8.14,7.14,24,20,30,78,0,2,31664,66229,True,0,32,7,0.85,6,2,Medium
CMR2023213,Katherine Salas,21,Male,CSE,2,A,CMRIT,Dr. Ramesh,8.79,8.3,7.26,6.46,8.08,7.24,6.03,9.39,7.7,24,29,30,94,2,4,84835,118961,False,0,31,8,0.31,8,7,Low
CMR2023661,Emma Butler,23,Female,CIVIL,1,C,CMRIT,Prof. Kavya,8.5,7.97,7.87,7.73,5.21,7.71,9.54,5.01,8.23,26,27,28,90,3,5,43131,30401,False,0,30,7,0.49,8,2,Low
CMR2023541,Sean Moore,21,Female,AIML,4,A,CMRIT,Dr. Arvind,6.55,8.89,9.27,6.08,7.05,5.05,5.64,9.31,7.23,20,28,27,81,0,4,23114,136615,True,3,55,9,0.7,12,9,Medium
CMR2023101,Cameron Parker,20,Female,ECE,3,C,CMRIT,Dr. Ramesh,5.68,8.75,7.06,5.3,6.39,8.28,8.51,5.66,6.91,22,25,23,65,8,4,107944,133308,True,2,100,7,0.56,1,2,High
CMR2023280,Amanda Jones,22,Male,CIVIL,1,B,CMRIT,Prof. Meena,9.81,8.78,9.87,8.91,8.05,9.29,5.51,7.81,9.29,28,21,22,71,1,2,35948,58840,False,0,40,9,0.5,7,9,Medium
CMR2024151,Robert West,23,Female,CSE,2,A,CMRIT,Prof. Meena,9.69,9.92,8.84,9.34,8.95,8.98,6.98,7.87,9.45,30,29,27,91,7,4,104436,144873,True,3,20,8,0.52,7,2,Low
CMR2024012,Peter Thompson,21,Female,EEE,4,C,CMRIT,Dr. Arvind,5.0,6.69,7.71,7.53,9.72,8.43,6.92,8.31,7.54,24,29,30,76,8,5,52369,58584,False,0,46,6,0.73,10,7,Low
CMR2023516,William Day,21,Female,CSE,3,C,CMRIT,Prof. Meena,6.68,9.02,9.27,8.92,7.04,6.71,9.71,8.6,7.94,28,23,27,97,1,0,78830,74906,True,3,30,9,0.94,13,9,Low
CMR2023710,Anthony Jones,21,Male,CSE,2,A,CMRIT,Prof. Meena,9.35,6.38,6.2,8.88,7.94,5.59,5.91,5.61,7.7,24,20,30,96,4,3,74408,147727,True,1,40,7,0.87,4,6,Low
CMR2023239,Yvonne Chambers,21,Female,ECE,1,A,CMRIT,Dr. Arvind,6.42,9.78,8.09,5.8,7.68,5.91,5.88,8.54,8.1,30,22,22,53,8,0,67365,35649,True,2,93,5,0.61,5,3,High
CMR2023208,Dr. William Warren,18,Male,ECE,4,A,CMRIT,Dr. Ramesh,7.6,8.29,6.56,7.89,6.56,9.46,6.6,5.96,7.37,24,28,25,75,8,1,120635,35841,False,0,39,5,0.49,0,10,Medium
CMR2023580,William Evans,23,Female,MECH,3,A,CMRIT,Prof. Meena,8.76,5.2,9.59,7.1,8.29,6.35,5.26,5.34,7.55,29,20,21,77,8,3,130036,16147,False,0,66,7,0.68,4,3,Medium
CMR2023111,Shannon Walker,21,Male,EEE,3,B,CMRIT,Dr. Arvind,5.43,7.28,6.84,6.46,8.92,8.7,6.21,6.84,7.27,27,23,28,100,5,0,69258,44470,True,3,23,5,0.68,10,1,Medium
CMR2023846,Brandi Haney,21,Male,AIML,1,C,CMRIT,Dr. Ramesh,7.59,9.49,9.8,5.33,5.8,5.75,5.83,9.73,8.54,28,22,30,73,8,5,82590,83419,False,0,23,9,0.9,7,3,Medium
CMR2023759,Margaret Miller,21,Female,CIVIL,1,A,CMRIT,Prof. Kavya,6.36,6.48,9.75,6.26,8.01,9.69,6.97,6.37,6.42,25,26,28,47,5,5,110085,103100,True,2,24,7,0.4,12,3,High
CMR2023312,Shannon Ramsey,20,Male,AIML,3,B,CMRIT,Prof. Meena,5.79,5.55,7.68,7.39,5.34,9.78,9.33,5.65,6.92,23,24,26,57,3,0,129460,46623,False,0,95,5,0.65,10,8,High
CMR2023259,Mrs. Kristen Reyes,20,Male,CIVIL,2,B,CMRIT,Dr. Arvind,9.12,8.23,6.28,8.01,7.03,5.57,5.96,6.23,7.91,24,27,27,82,8,2,119329,115629,True,1,40,6,0.4,4,5,Low
CMR2023283,Shelia Wallace,20,Male,ECE,2,C,CMRIT,Prof. Meena,7.23,6.03,7.72,8.94,8.26,8.49,9.44,8.91,7.48,26,23,24,73,8,4,27093,14691,False,0,69,9,0.8,14,3,Medium
CMR2023336,Daniel Kane,21,Male,CSE,1,B,CMRIT,Prof. Meena,5.9,5.26,9.9,8.25,7.97,9.85,8.13,7.02,5.58,20,21,23,89,7,6,108978,133090,False,0,96,5,0.76,6,2,High
CMR2023925,Brenda Smith,22,Female,CIVIL,3,B,CMRIT,Prof. Kavya,9.54,9.67,5.38,9.65,6.07,7.18,9.25,6.84,7.92,26,24,26,82,6,1,54157,23808,True,0,24,9,0.65,9,2,Low
CMR2023552,Diana Hays,22,Female,AIML,2,A,CMRIT,Dr. Arvind,8.81,5.86,9.83,6.92,7.71,5.09,5.8,7.86,7.86,29,24,27,98,3,4,37653,30082,True,3,48,5,0.62,2,3,Low
CMR2023520,Amy Martinez,18,Female,CSE,1,B,CMRIT,Dr. Arvind,8.49,8.03,9.8,7.85,8.64,6.6,6.79,9.05,8.26,25,27,24,69,7,5,133211,87175,True,1,95,5,0.33,5,7,High
CMR2023371,Debra White,23,Female,CSE,1,A,CMRIT,Dr. Ramesh,9.59,9.61,8.84,6.0,6.64,6.59,9.98,7.43,9.6,27,21,24,78,6,0,124165,15035,True,3,38,9,0.45,9,1,Low
CMR2024069,Courtney Nichols,23,Male,CSE,4,A,CMRIT,Dr. Arvind,5.62,7.77,7.1,5.94,8.96,7.03,9.83,8.27,7.57,22,24,23,56,4,6,47982,65772,True,1,26,5,0.45,9,4,High
CMR2023156,Joshua Perry,21,Female,ECE,4,C,CMRIT,Dr. Ramesh,5.88,8.03,9.21,9.29,5.7,7.69,6.32,9.43,7.69,21,21,20,74,8,7,137953,13177,False,0,95,5,0.93,8,5,High
CMR2023918,Bryan Moore,18,Male,CSE,4,A,CMRIT,Prof. Meena,5.65,5.29,8.46,8.88,8.87,9.71,6.37,8.07,7.66,27,28,20,65,3,4,41683,106344,False,0,93,5,0.38,1,5,High
CMR2023264,Yvonne Burns,19,Male,MECH,2,C,CMRIT,Prof. Meena,8.96,6.6,7.39,8.68,6.3,8.44,9.13,9.0,7.91,23,21,26,81,3,1,101364,52681,False,0,68,8,0.46,0,9,Medium
CMR2023532,Donna Frye,20,Male,AIML,2,B,CMRIT,Prof. Kavya,7.5,8.6,8.6,7.29,6.95,8.77,9.6,7.4,8.0,29,24,30,99,0,4,70147,25361,True,0,23,8,0.34,0,5,Low
CMR2024096,Rodney Evans,21,Male,ECE,3,C,CMRIT,Prof. Meena,8.37,5.06,5.52,6.31,5.29,9.77,9.78,6.45,6.72,25,20,30,82,8,3,20152,94679,False,0,95,4,0.66,11,1,High
CMR2023322,Johnathan Davis,19,Female,AIML,2,B,CMRIT,Dr. Arvind,7.88,9.84,6.01,9.31,7.41,9.76,6.8,6.89,8.26,27,27,26,78,8,2,137459,118621,True,3,22,7,0.6,1,5,Low
CMR2023439,Jason Rhodes,21,Female,EEE,3,C,CMRIT,Dr. Ramesh,7.79,7.18,6.74,5.13,6.83,7.33,8.35,8.64,6.83,23,29,28,63,8,3,55065,105258,False,0,42,9,1.0,3,8,Medium
CMR2023643,Courtney Smith,23,Male,ECE,1,C,CMRIT,Dr. Arvind,9.91,5.75,6.43,5.64,9.2,7.96,8.5,6.83,7.83,25,26,21,89,1,3,5324,61260,False,0,36,9,0.71,13,1,Low
